,次数中心性,媒介中心性,PageRank
0,0.0133422281521014,0.01455144242428726,0.0037006305056359046
1,0.00733822548365577,0.0056620881070446,0.0022412274873461783
2,0.00933955970647098,0.009109309651634808,0.002665630878878833
3,0.00600400266844563,0.0025962571553735984,0.001723217765033505
4,0.011340893929286189,0.010136355390282209,0.0034086352050807767
5,0.01467645096731154,0.017808262460639386,0.004137787439423278
6,0.01867911941294196,0.019595929164725034,0.004525263257035657
7,0.01534356237491661,0.016837044714640755,0.003697272816283376
8,0.02068045363575717,0.027537410351478952,0.006763175949375263
9,0.0066711140760507,0.002373799701769159,0.0017647140694135792
10,0.0133422281521014,0.011264565179934025,0.004017126568598386
11,0.00800533689126084,0.009092380122080607,0.0026071101434102127
12,0.016677785190126748,0.01749798936084752,0.004757789029876131
13,0.02068045363575717,0.03092253077693986,0.006178265215964883
14,0.01000667111407605,0.008101151114625246,0.0025761666256440396
15,0.01534356237491661,0.013152459257395182,0.004243436119210613
16,0.01267511674449633,0.0082991393386589,0.0033244096917803977
17,0.00933955970647098,0.006539047949211673,0.0026211009128239925
18,0.00733822548365577,0.0041335421714661985,0.0017980250558182222
19,0.01200800533689126,0.007515311069770273,0.00306180416002151
20,0.01601067378252168,0.02168126060716505,0.004666622222571478
21,0.01400933955970647,0.012241039763895982,0.004322081350948383
22,0.01067378252168112,0.008457272877420437,0.003344748242957802
23,0.00733822548365577,0.007365811633237544,0.002190223012305551
24,0.01267511674449633,0.008106049624627923,0.003420988785939262
25,0.01400933955970647,0.00996077986766343,0.004320430951137112
26,0.0066711140760507,0.008253290905228989,0.0020988998226975216
27,0.00733822548365577,0.004527817820754191,0.0022699487285864975
28,0.01267511674449633,0.0125999361783322,0.003499305968802669
29,0.00733822548365577,0.005589068688016466,0.0023274893911874018
30,0.01400933955970647,0.01599787770252821,0.00326056806426904
31,0.00333555703802535,0.0016166009578736744,0.001099222317371133
32,0.01467645096731154,0.01248955145140559,0.003824676412134202
33,0.01067378252168112,0.010203279452940568,0.002961135046761667
34,0.00400266844563042,0.001463296388416646,0.001008021316106775
35,0.00533689126084056,0.0009502664201490908,0.0017311497213676245
36,0.0066711140760507,0.0041092445135363686,0.0023239362337162135
37,0.01200800533689126,0.010366253524728516,0.003704492215764173
38,0.00800533689126084,0.004426627121395494,0.0022552431924621075
39,0.01734489659773182,0.016199614636681643,0.005035424626628801
40,0.00266844563042028,0.0017584293635986698,0.0010193503154006152
41,0.01067378252168112,0.011039217981568256,0.0033280958618619153
42,0.02535023348899266,0.028263743309736564,0.006835447844850022
43,0.00867244829886591,0.0058472861551549975,0.0027207760115406294
44,0.011340893929286189,0.00946541092268705,0.0031825971169750257
45,0.01067378252168112,0.009824394430343086,0.002827833674791644
46,0.01267511674449633,0.010515760727006012,0.003023379275699226
47,0.00800533689126084,0.006304158617178556,0.002286499386032669
48,0.00600400266844563,0.004311868467721091,0.0019225573079543075
49,0.01267511674449633,0.01074047230613924,0.003140572622302087
50,0.00333555703802535,0.0029321695427868546,0.0011303610396411884
51,0.01467645096731154,0.011330077935654357,0.0047541402474389205
52,0.01067378252168112,0.011370348286059604,0.0032948787248873413
53,0.0066711140760507,0.00486275519939632,0.0019885273596437453
54,0.01200800533689126,0.009714944805065214,0.0032462773977817343
55,0.00600400266844563,0.0034260559020577457,0.0017461264474121529
56,0.01400933955970647,0.0155465104757442,0.003966586483440912
57,0.0133422281521014,0.009869878173714543,0.0031913476056486503
58,0.00867244829886591,0.004691426880209973,0.0033255499234268997
59,0.0066711140760507,0.006422059115038111,0.002502330614374275
60,0.00800533689126084,0.00904885801242223,0.002752076493487498
61,0.01467645096731154,0.015847341882675253,0.004019418346106209
62,0.0133422281521014,0.011126993098267451,0.00435859307750949
63,0.00933955970647098,0.00754878368738432,0.0028706604748162195
